Ranking,Company Name,Symbol
560,AGF US MARKET NEUTRAL ANTI-B,BTAL
561,DEMOCRATIC LARGE CAP CORE,DEMZ
562,DIREXION DAILY S&P OIL & GAS,DRIP
563,GH RESEARCH PLC,GHRS
564,NEWMARKET CORP,NEU
565,SPARKLINE INTL INT VALUE ETF,DTAN
566,FERMI INC,FRMI
567,VANECK BDC INCOME ETF,BIZD
568,OVINTIV INC,OVV
569,OMNICELL INC,OMCL
570,LIFEX 2065 LONGEVITY INCOME,LFBE
571,TEMPUS AI INC,TEM
572,GRANITE 2X LONG RDDT ETF,RDTL
573,BANK OZK,OZK
574,MACQUARIE GL INFRA ETF,BILD
575,AMERICAN CENTURY FOCUSED LAR,FLV
576,PGIM S&P500 BUF20 ETF JUN-US,PBJN
577,NOAH HOLDINGS LTD-SPON ADS,NOAH
578,VANGUARD INFO TECH ETF,VGT
579,SPDR BRIDGEWATER ALL WEATHER,ALLW
580,DEFIANCE OIL END OPT INC ETF,USOY
581,NUVEEN AA-BBB CLO ETF,NCLO
582,PROSHARES ULTRA TECHNOLOGY,ROM
583,ASCENT INDUSTRIES CO,ACNT
584,MORGAN DEMPSEY LC VALUE ETF,MDLV
585,ETRACS 2X GROWTH FACTR TR,IWFL
586,NORTHERN OIL AND GAS INC,NOG
587,PEMBINA PIPELINE CORP,PBA
588,TABOOLA.COM LTD,TBLA
589,AMPLIFY WGHT LOSS DRG & TRM,THNR
590,WRAP TECHNOLOGIES INC,WRAP
591,FIRST TRUST VALUE LINE DVD,FVD
592,SIBANYE-STILLWATER LTD-ADR,SBSW
593,FULCRUM THERAPEUTICS INC,FULC
594,IBOTTA INC-CL A,IBTA
595,PGIM SP500 MB ETF JUNE,PMJN
596,TRADR 2X LONG APP DAILY ETF,APPX
597,NANO DIMENSION LTD - ADR,NNDM
598,LINCOLN NATIONAL CORP,LNC
599,TRUESHARES STRUC OUTCOME OCT,OCTZ
600,ISHARES MSCI EAFE VALUE ETF,EFV
601,REKOR SYSTEMS INC,REKR
602,COTWO PHYSICAL EUA TRUST,CTWO
603,INNO EQU DEF PRO ETF - 1 DE,ZDEK
604,ISHARES CORE 60/40 BALANCED,AOR
605,INTELLIA THERAPEUTICS INC,NTLA
606,VESTAND INC,VSTD
607,BBLX IRM TAX-AWARE I DUR ETF,TXXI
608,AOT GROWTH AND INNOVATION,AOTG
609,PACER BLUESTAR ENG FUTURE,BULD
610,PIMCO GLBL STOCKSPL & INC,PGP
611,DAKOTA GOLD CORP,DC
612,RAIN ENHANCEMENT TECHNO-CL A,RAIN
613,EUREKA ACQUISITION CORP,EURK
614,BAYVIEW ACQUISITION CORP,BAYAR
615,GRANITE YIELDBOOST HOOD ETF,HOYY
616,LIBERTY GLOBAL LTD-C,LBTYK
617,FORRESTER RESEARCH INC,FORR
618,FLEXSHARES DEVELOPED MARKETS,QLVD
619,LI BANG INTERNATIONAL CORP I,LBGJ
620,LIVE OAK ACQUISITION CORP V,LOKVU
621,PRINCIPAL INV GR CRP ACT ETF,IG
622,INVESCO CEF INCOME COMPOSITE,PCEF
623,HUDSON TECHNOLOGIES INC,HDSN
624,JOHN HANCOCK FINANCIAL OPP,BTO
625,ROYAL GOLD INC,RGLD
626,ALLOGENE THERAPEUTICS INC,ALLO
627,EA BRIDGEWAY BLUE CHIP ETF,BBLU
628,YORKVILLE ACQUISITION CORP,MCGAU
629,GUGGENHEIM TAXABLE MUNICIPAL,GBAB
630,BLUE WATER ACQUISITION C-A,BLUW
631,AUBURN NATL BANCORPORATION,AUBN
632,ARCTURUS THERAPEUTICS HOLDIN,ARCT
633,FRACTYL HEALTH INC,GUTS
634,FG NEXUS INC,FGNX
635,ALTA EQUIPMENT GROUP INC,ALTG
636,PROSHARES SHORT FTSE CHINA50,YXI
637,DISTILLATE US FUNDAMENTAL ST,DSTL
638,ACUSHNET HOLDINGS CORP,GOLF
639,COMMUNITY TRUST BANCORP INC,CTBI
640,RLJ LODGING TRUST,RLJ
641,COGENT BIOSCIENCES INC,COGT
642,TXO PARTNERS LP,TXO
643,FT BBG INFL SENSITIVE EQ ETF,FTIF
644,REPUBLIC DIGITAL ACQUISITION,RDAGU
645,WESTERN ASSET HI INC OPPORT,HIO
646,ADVISORSHARES PURE US CANN,MSOS
647,EVENTIDE HIGH DIVIDEND ETF,ELCV
648,TRADR 2X LONG WULF DAILY ETF,WULX
649,F/M US TREASURY 6 MONTH BILL,XBIL
650,ISHARES MSCI EAFE ETF,EFA
651,JANUS SMALL MID CAP GR ALP,JSMD
652,UY SCUTI ACQUISITION CORP,UYSC
653,ANIKA THERAPEUTICS INC,ANIK
654,TS STR OUTCOME JUL ETF,JULZ
655,U.S. PHYSICAL THERAPY INC,USPH
656,MYERS INDUSTRIES INC,MYE
657,NUVEEN AMT-FREE MUNI VAL,NUW
658,FRANKLIN FOCUSED GROWTH,FFOG
659,ISHARE FLTNG RT LN AV ETF-UI,BRLN
660,VESTIS CORP,VSTS
661,GORILLA TECHNOLOGY GROUP INC,GRRR
662,COREVALUE ALPHA GR CHINA GRW,CGRO
663,JAGUAR HEALTH INC,JAGX
664,WIMI HOLOGRAM CLOUD INC-B,WIMI
665,COREBRIDGE FINANCIAL INC,CRBG
666,DIREXION DAILY ROBOTICS ART,UBOT
667,AURORA INNOVATION INC,AUR
668,MAXEON SOLAR TECHNOLOGIE,MAXN
669,SAVARA INC,SVRA
670,INVESCO FINANCIAL PREFERRED,PGF
671,WISDOMTREE MTGE PLUS BOND,MTGP
672,BANCO LATINOAMERICANO COME-E,BLX
673,SUN LIFE FINANCIAL INC,SLF
674,LANDSTAR SYSTEM INC,LSTR
675,AGILON HEALTH INC,AGL
676,PGIM S&P 500 BUFFER 20 ETF -,PBJL
677,SCHWAB US LARGE-CAP ETF,SCHX
678,CIENA CORP,CIEN
679,LEV 2X ACC PLTR M ETF,PLOO
680,WESTERN ASSET MANAGED MUNICI,MMU
681,QUANTUMSPHERE ACQUISITION CO,QUMS
682,WISDOMTREE US TOTAL DIVIDEND,DTD
683,PGIM S&P 500 MX BF ETF - FEB,PMFB
684,INVESCO S&P 100 EQUAL WEIGHT,EQWL
685,INVESCO S&P 500 ENHANCED VAL,SPVU
686,ISHARES IBONDS DEC 2032 TC,IBDX
687,SPDR S&P SOFTWARE & SER ETF,XSW
688,INNOVATOR 20 YR T BOND 9 BUF,TBJL
689,RYANAIR HOLDINGS PLC-SP ADR,RYAAY
690,RISING DRAGON ACQUISITION CO,RDACR
691,PICARD MEDICAL INC,PMI
692,VANGUARD LT TAX-EX BOND,VTEL
693,IAMGOLD CORP,IAG
694,KEARNY FINANCIAL CORP/MD,KRNY
695,GORES HOLDINGS X INC-CL A,GTEN
696,BOYD GAMING CORP,BYD
697,WESTERN ASST INV GR OPPOR TR,IGI
698,DBX ETF TRUST - XTRACKERS RU,QARP
699,THEMES GLBL SYST IMPRT BNKS,GSIB
700,FT BLOOMBERGNUCLEARPOWER ETF,RCTR
701,VICTORYSHARES US VALUE MOMEN,ULVM
702,XPLR INFRASTRUCTURE LP,XIFR
703,LINKERS INDUSTRIES LTD-A,LNKS
704,APOGEE ENTERPRISES INC,APOG
705,SOLARIS ENERGY INFRASTRUCTUR,SEI
706,KAZIA THERAPEUTICS-SPON ADR,KZIA
707,EUREKA ACQUISITION CORP,EURKU
708,WESTERN ASSET INTERMEDIATE,SBI
709,FIRST TRUST ASIA PAC EX-JAPN,FPA
710,MFS MUNICIPAL INCOME TRUST,MFM
711,HNI CORP,HNI
712,TRUESHRS TECH AI DEEP LR ETF,LRNZ
713,INNOVATOR GRAD TACT ROTATION,IGTR
714,WEIBO CORP-SPON ADR,WB
715,APTUS INTERNATIONAL ENHANCED,IDUB
716,LENDINGTREE INC,TREE
717,ANFIELD US EQUITY SECTOR ROT,AESR
718,SAFE PRO GROUP INC,SPAI
719,FIRST TRUST EXCHANGE-TRADED,FCEF
720,BROADWIND INC,BWEN
721,GRACE THERAPEUTICS INC,GRCE
722,TORTOISE NORTH AMERICAN PIPE,TPYP
723,GEOPARK LTD,GPRK
724,RENOVORX INC,RNXT
725,STELLUS CAPITAL INVESTMENT C,SCM
726,PGIM ULTRA SHORT BOND ETF,PULS
727,AKEBIA THERAPEUTICS INC,AKBA
728,CALAMOS BITCOIN 80 STR-OCT,CBTO
729,ISOENERGY LTD,ISOU
730,INVESCO CURRENCYSHARES SWISS,FXF
731,OCULAR THERAPEUTIX INC,OCUL
732,GOLDMAN SACHS SMALL CAP EQUI,GSC
733,JANUS HENDERSON GROUP PLC,JHG
734,VEEVA SYSTEMS INC-CLASS A,VEEV
735,MAISON SOLUTIONS INC-A,MSS
736,DEFI DAILY TA 2X L RKLB ETF,RKLX
737,TOPPOINT HOLDINGS INC,TOPP
738,SUN COMMUNITIES INC,SUI
739,LLOYDS BANKING GROUP PLC-ADR,LYG
740,ADAMS NATURAL RESOURCES FUND,PEO
741,TOYOTA MOTOR CORP -SPON ADR,TM
742,LIFEX 2055 LONGEVITY INCOME,LFAO
743,MONARCH DIVIDEND PLUS INDEX,MDPL
744,PROSHARES ULTRASHORT QQQ,QID
745,ISHARES IBONDS 2029 TM HY IN,IBHI
746,JOHN HANCOCK MULTI FACT LRG,JHML
747,HCM III ACQUISITION CORP,HCMAU
748,GABELLI GLOBAL GROWTH ETF,GGRW
749,CRANE CO,CR
750,FIDELITY DISRUPTIVE COMM ETF,FDCF
751,KINGSBARN TACTICAL BOND ETF,KDRN
752,CLMS S&P STR ALT DEC,CPSD
753,TAKEDA PHARMACEUTIC-SP ADR,TAK
754,ISHARES MSCI NETHERLANDS ETF,EWN
755,FTI CONSULTING INC,FCN
756,FIRST TRUST SWITZERLAND,FSZ
757,RHYTHM PHARMACEUTICALS INC,RYTM
758,VANECK INDONESIA INDEX ETF,IDX
759,VANGUARD CORE-PLUS BOND ETF,VPLS
760,SAREPTA THERAPEUTICS INC,SRPT
761,WARCAP UNCONSTRAINED EQ ETF,WCAP
762,ISHARES MORNINGSTAR MID-CAP,IMCV
763,CAP GROUP CONSERVATIVE EQ,CGCV
764,FIFTH DISTRICT BANCORP INC,FDSB
765,INTEGRA RESOURCES CORP,ITRG
766,MICROSECTORS GOLD MINERS 3X,GDXU
767,MILLER INDUSTRIES INC/TENN,MLR
768,ISHARES BRKTHR ENVIR SOL ETF,ETEC
769,ALLIANZIM US LC BUFFER20 JAN,JANW
770,AMERICAN BEACON AHL TREND,AHLT
771,CONTANGO ORE INC,CTGO
772,INVESCO AAA CLO F/R NOTE ETF,ICLO
773,AWARE INC/MASS,AWRE
774,LIFEX 2030 INCOME BUCKET ETF,BCKT
775,TOP FINANCIAL GROUP LTD A,TOP
776,NYLI CAN US MID CAP EQ E-USD,IQSM
777,SCHWAB MUNICIPAL BOND ETF,SCMB
778,CHAGEE HOLDINGS LTD-ADR,CHA
779,HARBOR DISCIPLINED BOND ETF,AGGS
780,PROSHARES ULTRA SEMICONDUCT,USD
781,IMMATICS NV,IMTX
782,ALPS ACTIVE EQUITY OPPORTUNI,RFFC
783,RETURN STKD BND & FUT YD ETF,RSBY
784,PAINREFORM LTD,PRFX
785,LEISHEN ENERGY HOLDING CO LT,LSE
786,ISHARES MSCI AUSTRALIA ETF,EWA
787,BANCO BRADESCO-ADR,BBDO
788,HAWAIIAN ELECTRIC INDS,HE
789,RAPID MICRO BIOSYSTEMS INC-A,RPID
790,COMPASS DIVERSIFIED HOLDINGS,CODI
791,BLACK HILLS CORP,BKH
792,NEXTRACKER INC-CL A,NXT
793,SANDRIDGE ENERGY INC,SD
794,ALPHA ARCHITECT AGG BOND ETF,BOXA
795,UTAH MEDICAL PRODUCTS INC,UTMD
796,BCB BANCORP INC,BCBP
797,FT VEST U.S. EQUITY DEEP BUF,DSEP
798,FT VEST DJIA DOGS 10 TARGET,DOGG
799,TEVOGEN BIO HOLDINGS INC,TVGN
800,CIA DE MINAS BUENAVENTUR-ADR,BVN
801,SPDR S&P CHINA ETF,GXC
802,CUMBERLAND PHARMACEUTICALS,CPIX
803,TREVI THERAPEUTICS INC,TRVI
804,ISHR PAR-ALND CLIM OPT MUE-U,PABU
805,WOLVERINE WORLD WIDE INC,WWW
806,WAYSTAR HOLDING CORP,WAY
807,ONE AND ONE GREEN TECH-CL A,YDDL
808,GCM GROSVENOR INC - CLASS A,GCMG
809,PROSHARES TRUST-S&P 500 EX-H,SPXV
810,PAPA JOHN'S INTL INC,PZZA
811,PRAXIS IMPACT LARGE CAP ETF,PRXG
812,VANGUARD S&P MID-CAP 400 GRO,IVOG
813,VANGUARD RUSSELL 1000,VONE
814,PUTNAM FOCUSED LRG CAP GROW,PGRO
815,AURORA MOBILE LTD-ADR,JG
816,U-HAUL HOLDING CO-NON VOTING,UHAL.B
817,YATSEN HOLDING LTD-ADR,YSG
818,FT VEST GOLD STRATEGY QUARTE,BGLD
819,XENIA HOTELS & RESORTS INC,XHR
820,EATON VANCE CA MUNI INC TRST,CEV
821,FIDELITY MSCI MATERIALS INDX,FMAT
822,F/M 2-YEAR INV G CORP B ETF,ZTWO
823,COHEN & STEERS CLOSED-END OP,FOF
824,ADVISORSHARES HVAC INDUS,HVAC
825,WISDOMTREE BITCOIN FUND,BTCW
826,PROSHARES ULTRASHORT DOW30,DXD
827,GROUP 1 AUTOMOTIVE INC,GPI
828,ENERPAC TOOL GROUP CORP,EPAC
829,TENNANT CO,TNC
830,BLACK ROCK COFFEE BAR INC-A,BRCB
831,WISDOMTREE INTERNATIONAL EQU,DWM
832,ABACUS FCF LEADERS ETF,ABFL
833,ONCOLYTICS BIOTECH INC,ONCY
834,VANGUARD ULTRA SHORT BOND ET,VUSB
835,INVESCO S&P MIDCAP 400 PURE,RFV
836,HERITAGE DISTILLING HOLDING,IPST
837,ALLIANCE RESOURCE PARTNERS,ARLP
838,ISHARES US&INTL HIGH YIELD C,GHYG
839,INTERGROUP CORP,INTG
840,ISHARES MORNINGSTAR MID-CAP,IMCB
841,QUIPT HOME MEDICAL CORP,QIPT
842,BARNES & NOBLE EDUCATION INC,BNED
843,GLEN BURNIE BANCORP,GLBZ
844,HUYA INC-ADR,HUYA
845,ZSPACE INC,ZSPC
846,VIRTUS REAL ASSET INCOME ETF,VRAI
847,FLUSHING FINANCIAL CORP,FFIC
848,REX COIN GROWTH & INCOME ETF,COII
849,TECOGEN INC/WALTHAM MA,TGEN
850,NEW CONCEPT ENERGY INC,GBR
851,DOCUSIGN INC,DOCU
852,HAYMAKER ACQUISITION CORP 4,HYAC
853,FT VEST US EB & DR ETF - OCT,DGOC
854,BLACKSTONE STRATEGIC CREDIT,BGB
855,ELDORADO GOLD CORP,EGO
856,JONES LANG LASALLE INC,JLL
857,INNOVATOR U.S. EQUITY ULTRA,UJUL
858,INTRUSION INC,INTZ
859,US DIVERSIFIED REAL ESTATE E,PPTY
860,CROWN CRAFTS INC,CRWS
861,REYNOLDS CONSUMER PRODUCTS I,REYN
862,DEFIANCE DRONE & MOD WAR ETF,JEDI
863,OXLEY BRIDGE ACQUISITIO-CL A,OBA
864,ISHARES IBONDS DEC 2029 M BD,IBMR
865,SHUTTLE PHARMACEUTICALS HOLD,SHPH
866,ALAUNOS THERAPEUTICS INC,TCRT
867,SOLAREDGE TECHNOLOGIES INC,SEDG
868,ANDRETTI ACQUISITION CORP II,POLEU
869,BENTLEY SYSTEMS INC-CLASS B,BSY
870,WESTERN ASSET PREMIER BOND,WEA
871,INNOVATOR U.S. EQUITY POWER,PJUL
872,HANESBRANDS INC,HBI
873,ADLAI NORTYE LTD-ADR,ANL
874,GLOBAL X S&P 500 CA VAL ETF,CATH
875,WISDOMTREE US MULTIFACTOR FU,USMF
876,INVESCO MUNICIPAL OPPORT,VMO
877,ALLURION TECHNOLOGIES INC,ALUR
878,ISHARES IBONDS DEC 2035 TC,IBCA
879,VICTORYSHARES SHORT-TERM BON,USTB
880,PROSHARES ULTRASHORT FTSE EU,EPV
881,RESOURCES CONNECTION INC,RGP
882,SPDR PORT INT CORP BOND ETF,SPIB
883,PURSUIT ATTRACTIONS AND HOSP,PRSU
884,PROSHARES MSCI EUROPE DIVIDE,EUDV
885,VIR BIOTECHNOLOGY INC,VIR
886,PIMCO MUNICIPAL INCOME FD II,PML
887,CASEY'S GENERAL STORES INC,CASY
888,REINSURANCE GROUP OF AMERICA,RGA
889,MASTERBEEF GROUP,MB
890,1RT ACQUISITION CORP-A,ONCH
891,LICHEN INTERNATIONAL LTD,LICN
892,KOSMOS ENERGY LTD,KOS
893,CHARGEPOINT HOLDINGS INC,CHPT
894,EUCLDEAN FUNDMNTL VAL ETF EC,ECML
895,LEGACY HOUSING CORP,LEGH
896,DEFINCE D TRGT 2X L ORCL ETF,ORCX
897,FT VEST US EQ MAX BUF SEP,SEPM
898,MAIN INTERNATIONAL ETF,INTL
899,NUVEEN SELECT TAX-FREE INC,NXP
900,AMPLIFY BBG US TRSRY 12% PRM,TLTP
901,STRIVE INC-A,ASST
902,QUALYS INC,QLYS
903,CADENCE BANK,CADE
904,INVESCO KBW HIGH DIVIDEND YI,KBWD
905,ISHARES CORE HIGH DIVIDEND E,HDV
906,KOHLS CORP,KSS
907,GRANITESH 2X LNG COIN ETF-US,CONL
908,ALLIANZIM US BF15 UNCAP OCT,OCTU
909,SOTHERLY HOTELS INC,SOHO
910,AAON INC,AAON
911,TELOMIR PHARMACEUTICALS INC,TELO
912,RANGE CAPITAL ACQUISITION CO,RANGR
913,ONE STOP SYSTEMS INC,OSS
914,PRINCIPAL FOC BLUE CHIP ETF,BCHP
915,EZCORP INC-CL A,EZPW
916,INVESCO S&P 500 GARP ETF,SPGP
917,MAXIMUS INC,MMS
918,ZEPP HEALTH CORP-ADR,ZEPP
919,ABRDN PHYSICAL GOLD SHARES,SGOL
920,VIRTUS TOTAL RETURN FUND INC,ZTR
921,PROQR THERAPEUTICS NV,PRQR
922,VANECK BIOTECH ETF,BBH
923,HYLIION HOLDINGS CORP,HYLN
924,TEN-LEAGUE INTERNATIONAL HLD,TLIH
925,CAMPING WORLD HOLDINGS INC-A,CWH
926,ISHARES INTERNATIONAL EQUITY,INTF
927,INVESCO BLOOMBERG PRICING PO,POWA
928,SABA CAPITAL INCOME & OPP II,SABA
929,T-REX 2X INV CRCL DA TAR ETF,CRCD
930,APPFOLIO INC - A,APPF
931,SPDR OIL & GAS EQUIP & SERV,XES
932,GAOTU TECHEDU INC,GOTU
933,SGI DYNAMIC TACTICAL ETF,DYTA
934,NUVEEN REAL ESTATE INCOME,JRS
935,PROSHARES RUSSELL US DVD GRW,TMDV
936,AGILYSYS INC,AGYS
937,TEEKAY TANKERS LTD-CLASS A,TNK
938,INVESCO RSL 2000 DYN MLTFCTR,OMFS
939,CIBUS INC,CBUS
940,CINEVERSE CORP,CNVS
941,FERRARI NV,RACE
942,AMPLIFY CSH FLW DVD LDRS ETF,COWS
943,OCEAN PARK HIGH INCOME ETF,DUKH
944,SAGIMET BIOSCIENCES INC-A,SGMT
945,ISHARES MSCI INTERNATIONAL Q,IQLT
946,DEFIANCE DLY TRG 2X LNG SMCI,SMCX
947,ISHARES IBNDS DEC 2032 TT,IBTM
948,OYSTER ENTERPRISES II ACQ-A,OYSE
949,INVESCO S&P SMALLCAP 600,RWJ
950,RSL IN-INTRNTNL DVL EQ ET-$I,RINT
951,GESHER ACQUISITION CORP II-A,GSHR
952,NEOS NASDAQ-100 HIGH INC ETF,QQQI
953,MOTLEY FOOL CAPITAL EFFICIE,TMFE
954,GLOBAL X SUPERDIVIDEND USE,DIV
955,NORTHFIELD BANCORP INC,NFBK
956,GRANITE YBST META ETF,FBYY
957,WEST FRASER TIMBER CO LTD,WFG
958,FT VEST U.S. SMALL CAP MODER,SMAY
959,INVTR EQ D DI 15 B ETF - JUL,DDFL
960,BLUEMOUNT HOLDINGS LTD-B,BMHL
961,BLUE OWL CAPITAL INC,OWL
962,AB US LC STRATEGIC EQ ETF,LRGC
963,SPROTT SLVR MINER & PHY SLVR,SLVR
964,SPDR NUVEEN ICE HY MUNI BD,HYMB
965,AMBEV SA-ADR,ABEV
966,ISHARES MORNINGSTAR MID-CAP,IMCG
967,NYLI WINSLOW FOC LRG CAP GRW,IWFG
968,VIEMED HEALTHCARE INC,VMD
969,VIEWBIX INC,VBIX
970,SCHWAB 1-5 YR CORP BND ETF,SCHJ
971,DNOW INC,DNOW
972,PTC THERAPEUTICS INC,PTCT
973,TAMBORAN RESOURCES CORP,TBN
974,REZOLUTE INC,RZLT
975,MAIA BIOTECHNOLOGY INC,MAIA
976,LEGENCE CORP-CL A,LGN
977,DIREXION DLY SM CAP BULL 3X,TNA
978,21SHARES ETHEREUM ETF,TETH
979,NORTHERN DYNASTY MINERALS,NAK
980,ALPHA US QUANT MOM ETF,QMOM
981,SPDR S&P REGIONAL BANKING,KRE
982,FRONTIER ASST ABSOLUTE R ETF,FARX
983,CANADA GOOSE HOLDINGS INC,GOOS
984,UNIVERSE PHARMACEUTICALS INC,UPC
985,TRADR 2X LONG NET DAILY ETF,NETX
986,SPDR GOLD SHARES,GLD
987,RIVERNORTH/DOUBLELINE RT-W/I,OPP^#
988,AVANTIS ALL INTL MKTS EQ ETF,AVNM
989,INVESCO MSCI GL CLM 500 ETF,KLMT
990,GLOBAL X INDIA ACTIVE ETF,NDIA
991,NISUN INTERNATIONAL ENTERPRI,NISN
992,DISTILLATE S/M CASH FLOW ETF,DSMC
993,SENSEONICS HOLDINGS INC,SENS
994,ALGOMA STEEL GROUP INC,ASTL
995,SILO PHARMA INC,SILO
996,VAREX IMAGING CORP,VREX
997,HCM DEFENDER 500 INDEX ETF,LGH
998,CAP GROUP CORE PLUS INCOME,CGCP
999,PRINCIPAL SPEC PR SEC ETF,PREF
1000,CONFLUENT INC-CLASS A,CFLT
